latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
29.826044,-95.481466,29.826044,-95.481466,Harvey Aug 2017,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23188,Bolin Road Bridge,,,TX,Harris County,,No,29.826044,-95.481466,25189,Brickhouse Gully,23188,180,5,2,crape myrtle.,9/27/2017 5:00:00 AM,70.8,2,6,N/A,10106,5,1.1,1,6582,,Riverine,9/27/2017 5:00:00 AM,1,2,1760,1727,0.2,0.1,0927_1015_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.81895,-95.44712,29.81895,-95.44712,Harvey Aug 2017,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23189,Corporate Care Building at 3516-3530 WTC Jester Boulevard,,,TX,Harris County,,No,29.81895,-95.44712,25191,White Oak Bayou,23189,180,5,1,seed line on window of building,9/27/2017 5:00:00 AM,60.2,2,6,N/A,10108,4,2.1,1,6583,,Riverine,9/27/2017 5:00:00 AM,1,2,1760,1727,0.2,0.02,0927_1050_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.808707,-95.440206,29.808707,-95.440206,Harvey Aug 2017,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23190,North Loop W Bridge,,,TX,Harris County,,No,29.808707,-95.440206,25192,White Oak Bayou,23190,180,5,3,drift and seed on left bank just downstream of downstream left abutment of bridge,9/27/2017 5:00:00 AM,57.46,2,6,N/A,10111,7,0,1,6584,,Riverine,9/27/2017 5:00:00 AM,1,2,1760,1727,0.2,0.2,0927_1130_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.78994,-95.41794,29.78994,-95.41794,Harvey Aug 2017,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23191,Resurrection Metropolitan Community Church,,,TX,Harris County,,No,29.78994,-95.41794,25193,White Oak Bayou,23191,180,5,1,seed 0.92 ft above slab on glass door of church,9/27/2012 5:00:00 AM,52.82,2,6,N/A,10112,4,1.1,1,6585,,Riverine,9/27/2017 5:00:00 AM,1,2,1760,1727,0.2,0.02,0927_1200_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.77885,-95.38457,29.77885,-95.38457,Harvey Aug 2017,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23192,Stude Park downstream of Community Center Building,,,TX,Harris County,,No,29.77885,-95.38457,25194,White Oak Bayou,23192,180,5,3,"eed in 4"" sweet gum tree downstream of community center on left bank.",9/27/2017 5:00:00 AM,41.3,2,6,N/A,10113,5,1,1,6586,,Riverine,9/27/2017 5:00:00 AM,1,2,1760,1727,0.2,0.2,0927_1300_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.81918,-95.37962,29.81918,-95.37962,Harvey Aug 2017,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23193,1415-1499 Stokes Street,,,TX,Harris County,,No,29.81918,-95.37962,25196,Little White Oak Bayou,23193,180,5,2,seed in 3 trunked elm tree.,9/27/2017 5:00:00 AM,56.68,2,6,N/A,10114,5,2.4,1,6587,,Riverine,9/27/2017 5:00:00 AM,1,2,1760,1727,0.2,0.1,0927_1350_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.838228,-95.396206,29.838228,-95.396206,Harvey Aug 2017,Stain line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23194,4844 Werner Street,,,TX,Harris County,,No,29.838228,-95.396206,25198,Little White Oak Bayou,23194,180,6,3,"in 24"" elm tree in front yard of residence.",9/27/2017 5:00:00 AM,64.29,2,6,N/A,10092,5,1.6,1,6580,,Riverine,9/27/2017 5:00:00 AM,1,2,1760,1727,0.2,0.2,0927_1440_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.853394,-95.409506,29.853394,-95.409506,Harvey Aug 2017,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23195,6115 Stuebner Airline Road Bridge,,,TX,Harris County,,No,29.853394,-95.409506,25200,Little White Oak Bayou,23195,180,5,1,pstream left bridge seat of bridge. HWM is 5.60' below top of upstream handrail.,9/27/2017 5:00:00 AM,73.5,2,6,N/A,10115,4,1.4,1,6588,,Riverine,9/27/2017 5:00:00 AM,1,2,1760,1727,0.2,0.02,0927_1520_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.77798,-95.48255,29.77798,-95.48255,Harvey Aug 2017,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23196,Memorial Drive Bridge,,,TX,Harris County,,No,29.77798,-95.48255,25201,Spring Branch Bayou,23196,180,5,1,downstream left bridge seat at upstream bridge.,9/28/2017 5:00:00 AM,54.87,2,6,N/A,10116,4,1.9,1,6589,,Riverine,9/28/2017 5:00:00 AM,1,2,1760,1727,0.2,0.02,0928_0800_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.760998,-95.427245,29.760998,-95.427245,Harvey Aug 2017,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23197,"24 Crestwood Drive, Houston, TX",,,TX,Harris County,,No,29.760998,-95.427245,25202,Buffalo Bayou,23197,180,5,2,"36"" sycamore tree across street from residence.",9/28/2017 5:00:00 AM,45.52,2,6,N/A,10117,5,3.7,1,6590,,Riverine,9/28/2017 5:00:00 AM,1,2,1760,1727,0.2,0.1,0928_0915_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.764779,-95.366213,29.764779,-95.366213,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Jeremy McDowell,Nail,Handheld GPS,NAD83,Kristine Blickenstaff,Trent Baldwin,TXHAR23198,"417 Preston Street, Houston, TX",,,TX,Harris County,,No,29.764779,-95.366213,25204,Buffalo Bayou,23198,180,2,4,Sesquicentennial Park,10/3/2017 5:00:00 AM,33.66,2,6,N/A,10118,5,0,1,6591,,Riverine,9/28/2017 5:00:00 AM,1,2,1760,1727,0.2,0.4,0928_1050_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.80626,-96.81519,28.80626,-96.81519,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,local control point,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Vidal Mendoza,Vidal Mendoza,TXVIC23200,Mercado Creek at Wood high School Rd.,,,TX,Victoria County,,No,28.80626,-96.81519,25206,Riverine,23200,180,2,4,Debris line on fence right bank and downstream of bridge about 80 ft from channel,9/23/2017 5:00:00 AM,59.397,1,6,Right,10147,7,2.85,1,6600,,Riverine,9/23/2017 5:00:00 AM,1,2,1853,1853,0.036,0.4,09-23-1136-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.80662,-96.8152,28.80662,-96.8152,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Vidal Mendoza,Vidal Mendoza,TXVIC23200,Mercado Creek at Wood high School Rd.,,,TX,Victoria County,,No,28.80626,-96.81519,25207,Riverine,23200,180,2,4,Debris on fence downstream of bridge on left bank 40 ft. downstream of bridge,9/23/2017 5:00:00 AM,59.497,2,6,Left,10148,7,2.53,1,6600,,Riverine,9/23/2017 5:00:00 AM,1,2,1853,1853,0.036,0.4,09-23-1136-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.78826,-95.99657,28.78826,-95.99657,Harvey Aug 2017,Other (Note in Description box),Excellent: +/- 0.05 ft,NGVD29,RT-GNSS,Jeremy McDowell,Other (Note in Description box),Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23201,Crest stage gage (CSG) located on the right bank of the Colorado River down stream of FM 521.,,,TX,Matagorda County,,No,28.78826,-95.99657,25258,Colorado River,23201,180,9,1,CSG that was marked with a pen at the cork line on 09/06.,9/24/2017 5:00:00 AM,19.256,4,6,Right,10214,9,2.95,1,6622,,Riverine,9/6/2017 5:00:00 AM,1,2,1854,1854,1.8,0.02,09-24-1243-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.7878,-95.99624,28.7878,-95.99624,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NGVD29,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23201,Crest stage gage (CSG) located on the right bank of the Colorado River down stream of FM 521.,,,TX,Matagorda County,,No,28.78826,-95.99657,25259,Colorado River,23201,180,2,2,Debris line in the grass on the right bank about 80 down stream of the CSG.,10/3/2017 5:00:00 AM,19.462,4,6,Right,10213,3,0,1,6622,,Riverine,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.1,09-24-1243-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.78684,-96.02223,28.78684,-96.02223,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NGVD29,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23202,Unnamed tributary to Kelly Lake at FM 521,,,TX,Matagorda County,,No,28.78684,-96.02223,25260,unnamed creek,23202,180,2,3,"HWM on bridge apron, right bank, down stream side of FM 521",9/24/2017 5:00:00 AM,17.822,4,6,Right,10189,3,0,1,6616,,Riverine,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.2,0924_1222_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.78684,-96.02223,28.78684,-96.02223,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NGVD29,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23202,Unnamed tributary to Kelly Lake at FM 521,,,TX,Matagorda County,,No,28.78684,-96.02223,25261,unnamed creek,23202,180,2,3,"Debris line on bridge apron, down stream right bank of FM 521.",9/24/2017 5:00:00 AM,17.564,4,6,Right,10188,3,0,1,6616,,Riverine,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.2,0924_1222_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.16515,-97.20288,30.16515,-97.20288,Harvey Aug 2017,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Vidal Mendoza,Vidal Mendoza,TXBAS23203,Price Creek at Hwy 21,,,TX,Bastrop County,,No,30.16515,-97.20288,25262,Riverine,23203,180,5,3,Seed line on downstream of bridge beam at right bank. Tape down 3..33 to stake .,9/26/2017 5:00:00 AM,444.665,2,6,Right,10149,7,0,1,6601,,Riverine,9/26/2017 5:00:00 AM,1,2,1853,1853,0.236,0.2,09-26-0934-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.164955,-97.20311,30.164955,-97.20311,Harvey Aug 2017,Vegetation line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Not marked,Handheld GPS,NAD83,Vidal Mendoza,Vidal Mendoza,TXBAS23203,Price Creek at Hwy 21,,,TX,Bastrop County,,No,30.16515,-97.20288,25263,Riverine,23203,180,4,3,Seed line on downstream bridge on bridge beam left bank.,9/26/2017 5:00:00 AM,444.62,2,6,Left,10150,8,0,1,6601,,Riverine,9/26/2017 5:00:00 AM,1,2,1853,1853,0.236,0.2,09-26-0934-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.73288,-96.11115,28.73288,-96.11115,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NGVD29,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23205,West tributary to Mad Island Slough at CR 391,,,TX,Matagorda County,,No,28.73288,-96.11115,25264,West tributary to Mad Island Slough,23205,180,2,3,"Debris caught on barbed wire fence on down stream side, right bank of CR 391.",9/24/2017 5:00:00 AM,13.335,4,6,Right,10191,3,2.93,1,6617,,Riverine,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.15,0924_1113_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.68833,-96.11913,28.68833,-96.11913,Harvey Aug 2017,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Not marked,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23206,West Branch of Mad Island Slough at CR 374,,,TX,Matagorda County,,No,28.68833,-96.11913,25265,West Branch of Mad Island Slough,23206,180,6,2,"Mud line on trees right bank, sown stream side of CR 374.",9/24/2017 5:00:00 AM,8.954,2,6,Right,10192,8,3.81,1,6618,,Riverine,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.1,0924_1015_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.68833,-96.11913,28.68833,-96.11913,Harvey Aug 2017,Mud,Good: +/- 0.10 ft,NGVD29,RT-GNSS,Jeremy McDowell,Not marked,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23206,West Branch of Mad Island Slough at CR 374,,,TX,Matagorda County,,No,28.68833,-96.11913,25266,West Branch of Mad Island Slough,23206,180,1,2,"Mud line on trees on right bank, downstream from CR 374",9/24/2017 5:00:00 AM,8.708,4,6,Right,10193,8,4.53,1,6618,,Riverine,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.1,0924_1015_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.67004,-95.96484,28.67004,-95.96484,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NGVD29,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23207,Colorado River at Matagorda,,,TX,Matagorda County,,No,28.67002,-95.9648,25267,Colorado River,23207,180,2,3,"Debris line on left bank, down stream of boat ramp",9/24/2017 5:00:00 AM,3.818,4,6,Left,10194,3,0,1,6619,,Riverine,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.2,0924_1507_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.67027,-95.96484,28.67027,-95.96484,Harvey Aug 2017,Debris,Good: +/- 0.10 ft,NGVD29,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23207,Colorado River at Matagorda,,,TX,Matagorda County,,No,28.67002,-95.9648,25268,Colorado River,23207,180,2,2,"Debris line on boat ramp, left bank of Colorado Rv",9/24/2017 5:00:00 AM,3.971,4,6,N/A,10195,3,0,1,6619,,Riverine,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.1,0924_1507_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.67048,-95.96498,28.67048,-95.96498,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NGVD29,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23207,Colorado River at Matagorda,,,TX,Matagorda County,,No,28.67002,-95.9648,25269,Colorado River,23207,180,2,3,Debris line upstream of boat ramp on left bank of Colorado River.,9/24/2017 5:00:00 AM,3.449,4,6,Left,10196,3,0,1,6619,,Riverine,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.15,0924_1507_3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06575,-97.29154,30.06575,-97.29154,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Vidal Mendoza,Vidal Mendoza,TXBAS23204,Colorado River at AKalua DR and Riverside,,,TX,Bastrop County,,No,30.06575,-97.29154,25270,Riverine,23204,180,2,4,Golf club owner claims that water got just up to the practice tee shots box.,9/26/2017 5:00:00 AM,320.212,2,6,Right,10152,7,4.88,1,6602,,Riverine,9/26/2017 5:00:00 AM,1,2,1853,1853,0.236,0.4,09-26-1146-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06563,-97.29144,30.06563,-97.29144,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Vidal Mendoza,Vidal Mendoza,TXBAS23204,Colorado River at AKalua DR and Riverside,,,TX,Bastrop County,,No,30.06575,-97.29154,25271,Riverine,23204,180,2,4,Debris on tree next to practice tee,9/26/2017 5:00:00 AM,322.197,2,6,Left,10153,7,0,1,6602,,Riverine,9/26/2017 5:00:00 AM,1,2,1853,1853,0.236,0.4,09-26-1146-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.61106,-96.214,28.61106,-96.214,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NGVD29,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23208,Oyster Park at end of Oyster Lake Rd,,,TX,Matagorda County,,No,28.6118,-96.214,25272,Tres Palacios Bay,23208,180,2,3,Debris on fence post at west side of park,9/24/2017 5:00:00 AM,4.912,4,6,N/A,10198,3,1.72,1,6620,,Coastal,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.15,0924_1637_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.61086,-96.21506,28.61086,-96.21506,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NGVD29,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23208,Oyster Park at end of Oyster Lake Rd,,,TX,Matagorda County,,No,28.6118,-96.214,25273,Tres Palacios Bay,23208,180,2,3,Debris on fence west side of Oyster Park,9/24/2017 5:00:00 AM,5.391,4,6,N/A,10197,3,3.07,1,6620,,Coastal,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.15,0924_1637_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
28.61093,-96.21428,28.61093,-96.21428,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NGVD29,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXMAT23208,Oyster Park at end of Oyster Lake Rd,,,TX,Matagorda County,,No,28.6118,-96.214,25274,Tres Palacios Bay,23208,180,2,3,Debris on fence post at south side of Oyster Park,9/24/2017 5:00:00 AM,5.858,4,6,N/A,10199,3,3.34,1,6620,,Coastal,9/24/2017 5:00:00 AM,1,2,1854,1854,1.8,0.15,0924_1637_3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.56698,-96.04893,29.56698,-96.04893,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXFOR21900,1202 Penny Lake Dr. Located 1 mile south of FM 1952.,,,TX,Fort Bend County,,No,29.56698,-96.04893,25275,San Bernard River,21900,180,2,3,Mark on chain link fence post on right side of home,9/28/2017 5:00:00 AM,122.127,2,6,Right,9546,4,1.632,1,6416,,Riverine,9/28/2017 5:00:00 AM,1,2,1854,1854,0.115,0.15,0928_1802_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.56698,-96.04893,29.56698,-96.04893,Harvey Aug 2017,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXFOR21900,1202 Penny Lake Dr. Located 1 mile south of FM 1952.,,,TX,Fort Bend County,,No,29.56698,-96.04893,25276,San Bernard River,21900,180,5,2,Marker placed on shed,9/28/2017 5:00:00 AM,119.236,2,6,Right,9547,4,3.87,1,6416,,Riverine,9/28/2017 5:00:00 AM,1,2,1854,1854,0.115,0.1,0928_1802_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.5064,-96.03574,29.5064,-96.03574,Harvey Aug 2017,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Marker,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXWHA21909,"E. Cypress Rd, located 0.3 miles north of FM 2919 nr East Bernard, TX",,,TX,Wharton County,,No,29.50858,-96.03574,25277,San Bernard River,21909,180,5,2,On fence post,9/29/2017 5:00:00 AM,110.24,2,6,N/A,9556,4,2.43,1,6419,,Riverine,9/29/2017 5:00:00 AM,1,2,1854,1854,0.115,0.1,0929_1107_3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.50628,-96.03464,29.50628,-96.03464,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXWHA21909,"E. Cypress Rd, located 0.3 miles north of FM 2919 nr East Bernard, TX",,,TX,Wharton County,,No,29.50858,-96.03574,25278,San Bernard River,21909,180,2,3,Stake set by home owner at peak of event and adjacent to East Cypress St.,9/29/2017 5:00:00 AM,110.159,2,6,N/A,9557,7,0,1,6419,,Riverine,9/29/2017 5:00:00 AM,1,2,1854,1854,0.115,0.2,0929_1107_4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.45532,-96.13736,29.45532,-96.13736,Harvey Aug 2017,Other (Note in Description box),Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXWHA21911,"West Bernard Crk at CR 211, NW of Hungerford, TX.",,,TX,Wharton County,,No,29.45532,-96.13736,25279,San Bernard River,21911,180,9,3,"Wash line on LB, DS side of CR 211 bridge.",9/28/2017 5:00:00 AM,110.69,2,6,Left,9562,3,0,1,6421,,Riverine,9/28/2017 5:00:00 AM,1,2,1854,1854,0.115,0.2,0928_1517_3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.45532,-96.13736,29.45532,-96.13736,Harvey Aug 2017,Other (Note in Description box),Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXWHA21911,"West Bernard Crk at CR 211, NW of Hungerford, TX.",,,TX,Wharton County,,No,29.45532,-96.13736,25280,San Bernard River,21911,180,9,3,"Wash line on LB, US side of CR 211 bridge.",9/28/2017 5:00:00 AM,110.29,2,6,Left,9563,3,0,1,6421,,Riverine,9/28/2017 5:00:00 AM,1,2,1854,1854,0.115,0.2,0928_1517_4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.42752,-96.14964,29.42752,-96.14964,Harvey Aug 2017,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXWHA21917,"Clarks Branch Crk at CR 211, 2.3 miles north of FM 1161 W. near Hungerford, TX",,,TX,Wharton County,,No,29.42752,-96.14964,25283,San Bernard River,21917,180,5,2,"Seedline on LB, US side of culvert on CR 211",9/28/2017 5:00:00 AM,108.87,2,6,Left,9566,3,0,1,6422,Nearby property owner reported the water was over the road on both sides of the bridge but not over the bridge.,Riverine,9/28/2017 5:00:00 AM,1,2,1854,1854,0.115,0.1,0928_1436_3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.42752,-96.14964,29.42752,-96.14964,Harvey Aug 2017,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Jeremy McDowell,Paint,Handheld GPS,NAD83,Richard Slattery,Richard Slattery,TXWHA21917,"Clarks Branch Crk at CR 211, 2.3 miles north of FM 1161 W. near Hungerford, TX",,,TX,Wharton County,,No,29.42752,-96.14964,25284,San Bernard River,21917,180,2,3,"Debris and wash line on LB, DS side of bridge at CR 211",9/28/2017 5:00:00 AM,108.64,2,6,Left,9565,3,0,1,6422,Nearby property owner reported that the water was over the road on both sides of the bridge but not actually over the bridge.,Riverine,9/28/2017 5:00:00 AM,1,2,1854,1854,0.115,0.15,0928_1436_4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06782,-97.21942,30.06782,-97.21942,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Glenn Harwell,Paint,Handheld GPS,NAD83,Vidal Mendoza,Vidal Mendoza,TXBAS23209,Alum Creek At HWY 71,,,TX,Bastrop County,,No,30.06782,-97.21942,25285,Riverine,23209,180,2,4,Debris line/ Wash line  on left bank,9/27/2017 5:00:00 AM,335.482,2,6,Right,10278,3,0,1,6603,,Riverine,9/27/2017 5:00:00 AM,1,2,1853,1853,0.236,0.4,09-27-0800-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.06769,-97.21901,30.06769,-97.21901,Harvey Aug 2017,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Jeremy McDowell,Stake,Handheld GPS,NAD83,Vidal Mendoza,Vidal Mendoza,TXBAS23209,Alum Creek At HWY 71,,,TX,Bastrop County,,No,30.06782,-97.21942,25286,Riverine,23209,180,2,4,Washline  debris on Downstream side of HWY 71.left bank,9/27/2017 5:00:00 AM,335.984,2,6,Left,10156,7,0.55,1,6603,,Riverine,9/27/2017 5:00:00 AM,1,2,1853,1853,0.236,0.4,09-27-0800-2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
